INDEX,GENERAL,CHOOSE,SPIN,总押注,rtp,rtp_check,base_rtp,base_ways_rtp,free_rtp,free_ways_rtp,总赢钱,Ways赢钱,BaseWays,FreeWays,Hit,Hit率,>5x,>10x,>20x,>50x,>100x,>1000x,触发Free,Free频率,Free次数,FreeSpin,Free重触发,Free平均次数,Free平均倍,main_win_times,main_win_rate,free_win_times,free_win_rate,ok,错误,status,FREE_GENERAL,连消0次,连消1次,连消2次,连消3次,连消4次,连消5次,连消6次,连消7次,连消8次,连消9次,连消10+次,base_main_cascade_counts_rtp
0,1,1,1000000,10000000000,0.9947928873,0.99477185,0.6587815373,0.6587605,0.33601135,0.33601135,9947718500,9947718500,6587605000,3360113500,296407,0.296407,33793,16516,8298,3302,1063,0,4918,0.004918,128256,128256,426,26.078893859292396,68.32276331842212,292887,0.292887,40983,0.31954060628742514,True,,"{""base"": {""free"": 4918, ""main_cascade_counts"": [707113, 210373, 58280, 17276, 4924, 1481, 387, 127, 32, 6, 1], ""spin"": 1000000, ""ways"": [292887, 6587605000]}, ""bet"": 10000000000, ""free"": {""free"": 426, ""spin"": 128256, ""ways"": [40983, 3360113500]}, ""free_times"": 128256, ""gt_1000x"": 0, ""gt_100x"": 1063, ""gt_10x"": 16516, ""gt_20x"": 8298, ""gt_50x"": 3302, ""gt_5x"": 33793, ""hit"": 296407, ""wins"": 9947718500}",1,707113,210373,58280,17276,4924,1481,387,127,32,6,1,2.10373e-05
0,1,1,1000000,10000000000,0.9858341346000001,0.98581305,0.6551248846000001,0.6551038,0.33070925,0.33070925,9858130500,9858130500,6551038000,3307092500,296890,0.29689,33768,16658,8212,3218,1014,0,4911,0.004911,127944,127944,420,26.052535125229078,67.34051109753614,293366,0.293366,40614,0.3174357531419996,True,,"{""base"": {""free"": 4911, ""main_cascade_counts"": [706634, 210846, 58277, 17213, 5061, 1406, 408, 106, 38, 7, 4], ""spin"": 1000000, ""ways"": [293366, 6551038000]}, ""bet"": 10000000000, ""free"": {""free"": 420, ""spin"": 127944, ""ways"": [40614, 3307092500]}, ""free_times"": 127944, ""gt_1000x"": 0, ""gt_100x"": 1014, ""gt_10x"": 16658, ""gt_20x"": 8212, ""gt_50x"": 3218, ""gt_5x"": 33768, ""hit"": 296890, ""wins"": 9858130500}",1,706634,210846,58277,17213,5061,1406,408,106,38,7,4,2.10846e-05
13,1,1,1000000,10000000000,1.4864025779999999,1.4863795,0.974368378,0.9743453,0.5120342,0.5120342,14863795000,14863795000,9743453000,5120342000,336173,0.336173,49825,25730,12897,5258,1974,0,6632,0.006632,181560,181560,933,27.376357056694815,77.20660434258143,332662,0.332662,57324,0.31573033707865167,True,,"{""base"": {""free"": 6632, ""main_cascade_counts"": [667338, 230780, 70597, 22096, 6538, 1861, 561, 157, 47, 18, 7], ""spin"": 1000000, ""ways"": [332662, 9743453000]}, ""bet"": 10000000000, ""free"": {""free"": 933, ""spin"": 181560, ""ways"": [57324, 5120342000]}, ""free_times"": 181560, ""gt_1000x"": 0, ""gt_100x"": 1974, ""gt_10x"": 25730, ""gt_20x"": 12897, ""gt_50x"": 5258, ""gt_5x"": 49825, ""hit"": 336173, ""wins"": 14863795000}",1,667338,230780,70597,22096,6538,1861,561,157,47,18,7,2.3078e-05
13,1,1,1000000,10000000000,1.497606141,1.497583,0.981474541,0.9814514,0.5161316,0.5161316,14975830000,14975830000,9814514000,5161316000,336812,0.336812,49544,25612,12999,5426,2091,0,6629,0.006629,177144,177144,752,26.72258259164278,77.85964700558154,333276,0.333276,55373,0.3125874994354875,True,,"{""base"": {""free"": 6629, ""main_cascade_counts"": [666724, 231410, 70990, 21693, 6545, 1880, 521, 166, 54, 13, 4], ""spin"": 1000000, ""ways"": [333276, 9814514000]}, ""bet"": 10000000000, ""free"": {""free"": 752, ""spin"": 177144, ""ways"": [55373, 5161316000]}, ""free_times"": 177144, ""gt_1000x"": 0, ""gt_100x"": 2091, ""gt_10x"": 25612, ""gt_20x"": 12999, ""gt_50x"": 5426, ""gt_5x"": 49544, ""hit"": 336812, ""wins"": 14975830000}",1,666724,231410,70990,21693,6545,1880,521,166,54,13,4,2.3141e-05
13,1,1,1000000,10000000000,1.5145637830999998,1.5145407,0.9868655830999999,0.9868425,0.5276982,0.5276982,15145407000,15145407000,9868425000,5276982000,336581,0.336581,50078,25963,13207,5520,2116,0,6787,0.006787,183312,183312,851,27.009282451745985,77.75131869750994,333001,0.333001,57954,0.31614951557999477,True,,"{""base"": {""free"": 6787, ""main_cascade_counts"": [666999, 230831, 71095, 21910, 6584, 1817, 522, 174, 53, 12, 3], ""spin"": 1000000, ""ways"": [333001, 9868425000]}, ""bet"": 10000000000, ""free"": {""free"": 851, ""spin"": 183312, ""ways"": [57954, 5276982000]}, ""free_times"": 183312, ""gt_1000x"": 0, ""gt_100x"": 2116, ""gt_10x"": 25963, ""gt_20x"": 13207, ""gt_50x"": 5520, ""gt_5x"": 50078, ""hit"": 336581, ""wins"": 15145407000}",1,666999,230831,71095,21910,6584,1817,522,174,53,12,3,2.30831e-05
13,1,1,1000000,10000000000,1.5774206881000001,1.5773973,1.0553425881,1.0553192,0.5220781,0.5220781,15773973000,15773973000,10553192000,5220781000,340537,0.340537,53642,27801,13913,5624,2095,0,6782,0.006782,181992,181992,801,26.834562076083753,76.97996166322619,337221,0.337221,57118,0.31384896039386345,True,,"{""base"": {""free"": 6782, ""main_cascade_counts"": [662779, 233881, 71513, 22472, 6769, 1844, 539, 154, 36, 10, 3], ""spin"": 1000000, ""ways"": [337221, 10553192000]}, ""bet"": 10000000000, ""free"": {""free"": 801, ""spin"": 181992, ""ways"": [57118, 5220781000]}, ""free_times"": 181992, ""gt_1000x"": 0, ""gt_100x"": 2095, ""gt_10x"": 27801, ""gt_20x"": 13913, ""gt_50x"": 5624, ""gt_5x"": 53642, ""hit"": 340537, ""wins"": 15773973000}",1,662779,233881,71513,22472,6769,1844,539,154,36,10,3,2.33881e-05
13,1,1,1000000,10000000000,1.2884351288000002,1.28841305,0.7468358288000001,0.74681375,0.5415993,0.5415993,12884130500,12884130500,7468137500,5415993000,323468,0.323468,39541,20637,10929,4946,1952,0,6882,0.006882,187872,187872,946,27.299040976460333,78.69795117698344,318765,0.318765,59002,0.3140542497019247,True,,"{""base"": {""free"": 6882, ""main_cascade_counts"": [681235, 220788, 67213, 21098, 6660, 2051, 650, 202, 70, 22, 11], ""spin"": 1000000, ""ways"": [318765, 7468137500]}, ""bet"": 10000000000, ""free"": {""free"": 946, ""spin"": 187872, ""ways"": [59002, 5415993000]}, ""free_times"": 187872, ""gt_1000x"": 0, ""gt_100x"": 1952, ""gt_10x"": 20637, ""gt_20x"": 10929, ""gt_50x"": 4946, ""gt_5x"": 39541, ""hit"": 323468, ""wins"": 12884130500}",1,681235,220788,67213,21098,6660,2051,650,202,70,22,11,2.20788e-05
13,1,3,1000000,10000000000,1.5688903780999999,1.5688671,1.0599454781,1.0599222,0.5089449,0.5089449,15688671000,15688671000,10599222000,5089449000,339411,0.339411,52717,26903,12744,4608,2086,2,6709,0.006709,55696,55696,253,8.301684304665375,75.86002384856162,336263,0.336263,17466,0.3135952312553864,True,,"{""base"": {""free"": 6709, ""main_cascade_counts"": [663737, 232781, 71997, 22260, 6629, 1849, 511, 175, 49, 9, 3], ""spin"": 1000000, ""ways"": [336263, 10599222000]}, ""bet"": 10000000000, ""free"": {""free"": 253, ""spin"": 55696, ""ways"": [17466, 5089449000]}, ""free_times"": 55696, ""gt_1000x"": 2, ""gt_100x"": 2086, ""gt_10x"": 26903, ""gt_20x"": 12744, ""gt_50x"": 4608, ""gt_5x"": 52717, ""hit"": 339411, ""wins"": 15688671000}",3,663737,232781,71997,22260,6629,1849,511,175,49,9,3,2.32781e-05
13,1,2,1000000,10000000000,1.5493846548999999,1.5493613,1.0358257548999998,1.0358024,0.5135589,0.5135589,15493613000,15493613000,10358024000,5135589000,339484,0.339484,52231,26893,13014,4913,2000,0,6770,0.00677,85896,85896,388,12.687740029542098,75.858035450517,336289,0.336289,27315,0.3180008382229673,True,,"{""base"": {""free"": 6770, ""main_cascade_counts"": [663711, 233549, 71783, 21822, 6555, 1836, 540, 148, 34, 10, 12], ""spin"": 1000000, ""ways"": [336289, 10358024000]}, ""bet"": 10000000000, ""free"": {""free"": 388, ""spin"": 85896, ""ways"": [27315, 5135589000]}, ""free_times"": 85896, ""gt_1000x"": 0, ""gt_100x"": 2000, ""gt_10x"": 26893, ""gt_20x"": 13014, ""gt_50x"": 4913, ""gt_5x"": 52231, ""hit"": 339484, ""wins"": 15493613000}",2,663711,233549,71783,21822,6555,1836,540,148,34,10,12,2.33549e-05
13,1,1,1000000,10000000000,1.5567647941999998,1.55674145,1.0417642442,1.0417409,0.51500055,0.51500055,15567414500,15567414500,10417409000,5150005500,340007,0.340007,52861,27337,13576,5523,2074,0,6718,0.006718,180648,180648,809,26.89014587674903,76.65980202441203,336770,0.33677,56973,0.315381294008237,True,,"{""base"": {""free"": 6718, ""main_cascade_counts"": [663230, 233442, 72296, 22088, 6478, 1751, 487, 164, 52, 6, 6], ""spin"": 1000000, ""ways"": [336770, 10417409000]}, ""bet"": 10000000000, ""free"": {""free"": 809, ""spin"": 180648, ""ways"": [56973, 5150005500]}, ""free_times"": 180648, ""gt_1000x"": 0, ""gt_100x"": 2074, ""gt_10x"": 27337, ""gt_20x"": 13576, ""gt_50x"": 5523, ""gt_5x"": 52861, ""hit"": 340007, ""wins"": 15567414500}",1,663230,233442,72296,22088,6478,1751,487,164,52,6,6,2.33442e-05
13,1,4,1000000,10000000000,1.5566481274,1.55662485,1.0510163274,1.05099305,0.5056318,0.5056318,15566248500,15566248500,10509930500,5056318000,338849,0.338849,51949,26325,12234,4357,1932,4,6696,0.006696,41352,41352,196,6.17562724014337,75.51251493428913,335947,0.335947,13088,0.3165022248017025,True,,"{""base"": {""free"": 6696, ""main_cascade_counts"": [664053, 232774, 71838, 22084, 6582, 1889, 530, 165, 67, 13, 5], ""spin"": 1000000, ""ways"": [335947, 10509930500]}, ""bet"": 10000000000, ""free"": {""free"": 196, ""spin"": 41352, ""ways"": [13088, 5056318000]}, ""free_times"": 41352, ""gt_1000x"": 4, ""gt_100x"": 1932, ""gt_10x"": 26325, ""gt_20x"": 12234, ""gt_50x"": 4357, ""gt_5x"": 51949, ""hit"": 338849, ""wins"": 15566248500}",4,664053,232774,71838,22084,6582,1889,530,165,67,13,5,2.32774e-05
13,1,5,1000000,10000000000,1.5700486546,1.57002535,1.0507493046,1.050726,0.51929935,0.51929935,15700253500,15700253500,10507260000,5192993500,339546,0.339546,52430,26463,12138,4153,1886,10,6710,0.00671,73888,73888,349,11.011624441132637,77.39185543964233,336535,0.336535,23450,0.3173722390645301,True,,"{""base"": {""free"": 6710, ""main_cascade_counts"": [663465, 233046, 72035, 22283, 6612, 1866, 472, 154, 50, 11, 6], ""spin"": 1000000, ""ways"": [336535, 10507260000]}, ""bet"": 10000000000, ""free"": {""free"": 349, ""spin"": 73888, ""ways"": [23450, 5192993500]}, ""free_times"": 73888, ""gt_1000x"": 10, ""gt_100x"": 1886, ""gt_10x"": 26463, ""gt_20x"": 12138, ""gt_50x"": 4153, ""gt_5x"": 52430, ""hit"": 339546, ""wins"": 15700253500}",1|2|3|4,663465,233046,72035,22283,6612,1866,472,154,50,11,6,2.33046e-05
0,1,1,1000000,10000000000,1.0035379206000001,1.00351685,0.6560315706000001,0.6560105,0.34750635,0.34750635,10035168500,10035168500,6560105000,3475063500,296868,0.296868,33751,16610,8332,3392,1092,0,5037,0.005037,132960,132960,503,26.39666468135795,68.99073853484217,293219,0.293219,42638,0.3206829121540313,True,,"{""base"": {""free"": 5037, ""main_cascade_counts"": [706781, 210706, 58553, 16993, 5019, 1377, 403, 121, 29, 11, 7], ""spin"": 1000000, ""ways"": [293219, 6560105000]}, ""bet"": 10000000000, ""free"": {""free"": 503, ""spin"": 132960, ""ways"": [42638, 3475063500]}, ""free_times"": 132960, ""gt_1000x"": 0, ""gt_100x"": 1092, ""gt_10x"": 16610, ""gt_20x"": 8332, ""gt_50x"": 3392, ""gt_5x"": 33751, ""hit"": 296868, ""wins"": 10035168500}",1,706781,210706,58553,16993,5019,1377,403,121,29,11,7,2.10706e-05
0,1,2,1000000,10000000000,0.9972538567,0.9972328,0.6584378567,0.6584168,0.338816,0.338816,9972328000,9972328000,6584168000,3388160000,297064,0.297064,33591,16321,7802,2996,1182,0,4989,0.004989,62940,62940,256,12.615754660252556,67.91260773702145,293491,0.293491,20402,0.3241499841118526,True,,"{""base"": {""free"": 4989, ""main_cascade_counts"": [706509, 210567, 58733, 17048, 5180, 1397, 393, 133, 27, 10, 3], ""spin"": 1000000, ""ways"": [293491, 6584168000]}, ""bet"": 10000000000, ""free"": {""free"": 256, ""spin"": 62940, ""ways"": [20402, 3388160000]}, ""free_times"": 62940, ""gt_1000x"": 0, ""gt_100x"": 1182, ""gt_10x"": 16321, ""gt_20x"": 7802, ""gt_50x"": 2996, ""gt_5x"": 33591, ""hit"": 297064, ""wins"": 9972328000}",2,706509,210567,58733,17048,5180,1397,393,133,27,10,3,2.10567e-05
0,1,3,1000000,10000000000,0.9787802027,0.9787591,0.6569301527,0.65690905,0.32185005,0.32185005,9787591000,9787591000,6569090500,3218500500,297081,0.297081,33210,15830,7299,2613,1122,0,4916,0.004916,40816,40816,186,8.302685109845402,65.46990439381611,293697,0.293697,12960,0.31752254018032144,True,,"{""base"": {""free"": 4916, ""main_cascade_counts"": [706303, 211027, 58332, 17493, 4841, 1380, 437, 123, 41, 13, 10], ""spin"": 1000000, ""ways"": [293697, 6569090500]}, ""bet"": 10000000000, ""free"": {""free"": 186, ""spin"": 40816, ""ways"": [12960, 3218500500]}, ""free_times"": 40816, ""gt_1000x"": 0, ""gt_100x"": 1122, ""gt_10x"": 15830, ""gt_20x"": 7299, ""gt_50x"": 2613, ""gt_5x"": 33210, ""hit"": 297081, ""wins"": 9787591000}",3,706303,211027,58332,17493,4841,1380,437,123,41,13,10,2.11027e-05
0,1,4,1000000,10000000000,0.9910539796,0.99103285,0.6626761796,0.66265505,0.3283778,0.3283778,9910328500,9910328500,6626550500,3283778000,297894,0.297894,33351,15774,7098,2516,1152,2,5005,0.005005,30942,30942,152,6.182217782217783,65.60995004995006,294634,0.294634,9912,0.32034128369206905,True,,"{""base"": {""free"": 5005, ""main_cascade_counts"": [705366, 211296, 58810, 17418, 5015, 1533, 426, 104, 27, 3, 2], ""spin"": 1000000, ""ways"": [294634, 6626550500]}, ""bet"": 10000000000, ""free"": {""free"": 152, ""spin"": 30942, ""ways"": [9912, 3283778000]}, ""free_times"": 30942, ""gt_1000x"": 2, ""gt_100x"": 1152, ""gt_10x"": 15774, ""gt_20x"": 7098, ""gt_50x"": 2516, ""gt_5x"": 33351, ""hit"": 297894, ""wins"": 9910328500}",4,705366,211296,58810,17418,5015,1533,426,104,27,3,2,2.11296e-05
0,1,5,1000000,10000000000,0.9819449711999999,0.9819239,0.6589864212,0.65896535,0.32295855,0.32295855,9819239000,9819239000,6589653500,3229585500,296774,0.296774,33027,15474,6957,2415,1066,2,4884,0.004884,53620,53620,211,10.978705978705978,66.12582923832923,293464,0.293464,16963,0.31635583737411416,True,,"{""base"": {""free"": 4884, ""main_cascade_counts"": [706536, 210712, 58515, 17132, 5010, 1457, 429, 145, 49, 12, 3], ""spin"": 1000000, ""ways"": [293464, 6589653500]}, ""bet"": 10000000000, ""free"": {""free"": 211, ""spin"": 53620, ""ways"": [16963, 3229585500]}, ""free_times"": 53620, ""gt_1000x"": 2, ""gt_100x"": 1066, ""gt_10x"": 15474, ""gt_20x"": 6957, ""gt_50x"": 2415, ""gt_5x"": 33027, ""hit"": 296774, ""wins"": 9819239000}",1|2|3|4,706536,210712,58515,17132,5010,1457,429,145,49,12,3,2.10712e-05
4,1,1,1000000,10000000000,0.9983405341,0.9983195,0.6540699341,0.6540489,0.3442706,0.3442706,9983195000,9983195000,6540489000,3442706000,296252,0.296252,33707,16652,8284,3347,1093,0,5021,0.005021,131856,131856,473,26.26090420235013,68.56614220274845,292618,0.292618,42153,0.3196896614488533,True,,"{""base"": {""free"": 5021, ""main_cascade_counts"": [707382, 210341, 58249, 17123, 4925, 1431, 391, 108, 35, 9, 6], ""spin"": 1000000, ""ways"": [292618, 6540489000]}, ""bet"": 10000000000, ""free"": {""free"": 473, ""spin"": 131856, ""ways"": [42153, 3442706000]}, ""free_times"": 131856, ""gt_1000x"": 0, ""gt_100x"": 1093, ""gt_10x"": 16652, ""gt_20x"": 8284, ""gt_50x"": 3347, ""gt_5x"": 33707, ""hit"": 296252, ""wins"": 9983195000}",1,707382,210341,58249,17123,4925,1431,391,108,35,9,6,2.10341e-05
4,1,2,1000000,10000000000,0.9854130245999999,0.985392,0.6611146245999999,0.6610936,0.3242984,0.3242984,9853920000,9853920000,6610936000,3242984000,296015,0.296015,33563,16217,7699,2868,1107,0,4843,0.004843,60960,60960,237,12.5872393144745,66.96229609746025,292557,0.292557,19819,0.32511482939632547,True,,"{""base"": {""free"": 4843, ""main_cascade_counts"": [707443, 210246, 58279, 17037, 4967, 1393, 445, 127, 47, 11, 5], ""spin"": 1000000, ""ways"": [292557, 6610936000]}, ""bet"": 10000000000, ""free"": {""free"": 237, ""spin"": 60960, ""ways"": [19819, 3242984000]}, ""free_times"": 60960, ""gt_1000x"": 0, ""gt_100x"": 1107, ""gt_10x"": 16217, ""gt_20x"": 7699, ""gt_50x"": 2868, ""gt_5x"": 33563, ""hit"": 296015, ""wins"": 9853920000}",2,707443,210246,58279,17037,4967,1393,445,127,47,11,5,2.10246e-05
4,1,3,1000000,10000000000,0.9842475477000001,0.98422645,0.6557341977000001,0.6557131,0.32851335,0.32851335,9842264500,9842264500,6557131000,3285133500,296409,0.296409,33091,15758,7191,2609,1152,1,4898,0.004898,40816,40816,204,8.333197223356471,67.07091670069417,293067,0.293067,12774,0.3129655037240298,True,,"{""base"": {""free"": 4898, ""main_cascade_counts"": [706933, 210977, 58009, 17130, 4964, 1455, 372, 114, 35, 8, 3], ""spin"": 1000000, ""ways"": [293067, 6557131000]}, ""bet"": 10000000000, ""free"": {""free"": 204, ""spin"": 40816, ""ways"": [12774, 3285133500]}, ""free_times"": 40816, ""gt_1000x"": 1, ""gt_100x"": 1152, ""gt_10x"": 15758, ""gt_20x"": 7191, ""gt_50x"": 2609, ""gt_5x"": 33091, ""hit"": 296409, ""wins"": 9842264500}",3,706933,210977,58009,17130,4964,1455,372,114,35,8,3,2.10977e-05
4,1,4,1000000,10000000000,0.9896956756999999,0.98967465,0.6565474756999999,0.65652645,0.3331482,0.3331482,9896746500,9896746500,6565264500,3331482000,295913,0.295913,32752,15524,6915,2476,1154,3,4896,0.004896,30294,30294,153,6.1875,68.04497549019608,292756,0.292756,9558,0.3155080213903743,True,,"{""base"": {""free"": 4896, ""main_cascade_counts"": [707244, 210257, 58350, 17163, 4995, 1424, 396, 120, 37, 10, 4], ""spin"": 1000000, ""ways"": [292756, 6565264500]}, ""bet"": 10000000000, ""free"": {""free"": 153, ""spin"": 30294, ""ways"": [9558, 3331482000]}, ""free_times"": 30294, ""gt_1000x"": 3, ""gt_100x"": 1154, ""gt_10x"": 15524, ""gt_20x"": 6915, ""gt_50x"": 2476, ""gt_5x"": 32752, ""hit"": 295913, ""wins"": 9896746500}",4,707244,210257,58350,17163,4995,1424,396,120,37,10,4,2.10257e-05
4,1,5,1000000,10000000000,0.9814019558,0.98138095,0.6568703057999999,0.6568493,0.32453165,0.32453165,9813809500,9813809500,6568493000,3245316500,295745,0.295745,32852,15412,6877,2404,1078,2,4748,0.004748,52892,52892,226,11.139848357203032,68.35123209772536,292470,0.29247,16829,0.3181766618770324,True,,"{""base"": {""free"": 4748, ""main_cascade_counts"": [707530, 210058, 58425, 17041, 4951, 1415, 400, 133, 39, 6, 2], ""spin"": 1000000, ""ways"": [292470, 6568493000]}, ""bet"": 10000000000, ""free"": {""free"": 226, ""spin"": 52892, ""ways"": [16829, 3245316500]}, ""free_times"": 52892, ""gt_1000x"": 2, ""gt_100x"": 1078, ""gt_10x"": 15412, ""gt_20x"": 6877, ""gt_50x"": 2404, ""gt_5x"": 32852, ""hit"": 295745, ""wins"": 9813809500}",1|2|3|4,707530,210058,58425,17041,4951,1415,400,133,39,6,2,2.10058e-05
8,1,1,1000000,10000000000,50.7246334059,50.7245435,0.5551004559,0.55501055,50.16953295,50.16953295,507245435000,507245435000,5550105500,501695329500,1000000,1.0,986587,948327,815389,393178,97196,0,1000000,1.0,24585648,24585648,24402,24.585648,50.16953295,1000000,1.0,6927438,0.2817675580485005,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899059, 87470, 12222, 1011, 218, 20, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5550105500]}, ""bet"": 10000000000, ""free"": {""free"": 24402, ""spin"": 24585648, ""ways"": [6927438, 501695329500]}, ""free_times"": 24585648, ""gt_1000x"": 0, ""gt_100x"": 97196, ""gt_10x"": 948327, ""gt_20x"": 815389, ""gt_50x"": 393178, ""gt_5x"": 986587, ""hit"": 1000000, ""wins"": 507245435000}",1,0,899059,87470,12222,1011,218,20,0,0,0,0,8.99059e-05
8,1,2,1000000,10000000000,50.6127779804,50.612688,0.5547380803999999,0.5546481,50.0580399,50.0580399,506126880000,506126880000,5546481000,500580399000,1000000,1.0,919702,836501,674274,351389,132684,8,1000000,1.0,12128532,12128532,10711,12.128532,50.0580399,1000000,1.0,3417495,0.281773177495842,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899804, 86668, 12324, 951, 232, 21, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5546481000]}, ""bet"": 10000000000, ""free"": {""free"": 10711, ""spin"": 12128532, ""ways"": [3417495, 500580399000]}, ""free_times"": 12128532, ""gt_1000x"": 8, ""gt_100x"": 132684, ""gt_10x"": 836501, ""gt_20x"": 674274, ""gt_50x"": 351389, ""gt_5x"": 919702, ""hit"": 1000000, ""wins"": 506126880000}",2,0,899804,86668,12324,951,232,21,0,0,0,0,8.99804e-05
8,1,3,1000000,10000000000,50.673220382500006,50.6731304,0.5552169325,0.55512695,50.11800345,50.11800345,506731304000,506731304000,5551269500,501180034500,1000000,1.0,839873,745014,589826,323055,144597,48,1000000,1.0,8060880,8060880,7610,8.06088,50.11800345,1000000,1.0,2239209,0.2777871646768095,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899825, 86721, 12173, 1077, 183, 19, 2, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5551269500]}, ""bet"": 10000000000, ""free"": {""free"": 7610, ""spin"": 8060880, ""ways"": [2239209, 501180034500]}, ""free_times"": 8060880, ""gt_1000x"": 48, ""gt_100x"": 144597, ""gt_10x"": 745014, ""gt_20x"": 589826, ""gt_50x"": 323055, ""gt_5x"": 839873, ""hit"": 1000000, ""wins"": 506731304000}",3,0,899825,86721,12173,1077,183,19,2,0,0,0,8.99825e-05
8,1,4,1000000,10000000000,50.5653991448,50.5653092,0.5556855448,0.5555956,50.0097136,50.0097136,505653092000,505653092000,5555956000,500097136000,1000000,1.0,770535,678261,535194,301575,146751,167,1000000,1.0,6034056,6034056,5676,6.034056,50.0097136,1000000,1.0,1674376,0.2774876467835234,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899448, 87119, 12234, 953, 227, 19, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5555956000]}, ""bet"": 10000000000, ""free"": {""free"": 5676, ""spin"": 6034056, ""ways"": [1674376, 500097136000]}, ""free_times"": 6034056, ""gt_1000x"": 167, ""gt_100x"": 146751, ""gt_10x"": 678261, ""gt_20x"": 535194, ""gt_50x"": 301575, ""gt_5x"": 770535, ""hit"": 1000000, ""wins"": 505653092000}",4,0,899448,87119,12234,953,227,19,0,0,0,0,8.99448e-05
